"Task","ID","Segmenter","Trial","Word","WorldBet","TargetC","TargetV","AudioPrompt","PicturePrompt","TrialXMin","TrialXMax","Repetition","Context","SegmInterval","SegmXMin","SegmXMid","SegmXMax","SegmNotes","Tagger","ConsType","PlaceTrans","TagInterval","TagXMin","TagXMid","TagXMax","burst","burst2","NB","VOT","BurstNotes","VowelContext","Group","Participant","StrictPhonemicAccuracy","PhonemicAccuracy","PeakERB","CentroidERB","CentroidHz","PeakHz","Centroid.kHz","PeakHz.kHz","CentroidERB.c","PeakHz.kHz.c","Centroid.kHz.c","PeakERB.c","Age"
"RealWordRep","608L64FS6","MK","Test44","table","tebl","t","e","TABL_H_02_TP2","TABL_02",253.917980405545,255.41684542144,1,"Response",104,253.917980405545,254.667412913493,255.41684542144,"","DR","Stop","t",22,253.917980405545,254.667412913493,255.41684542144,254.234394274155,NA,NA,254.421989795918,";glottal stop between burst and vowel","Front","CI","608L",1,1,15,18.1310685764734,1649.65256032717,967,1.64965256032717,0.967,-5.80260794775051,-1.72589922879177,-1.77607504827407,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test45","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_01",257.401658617571,258.711151328112,1,"Response",106,257.401658617571,258.056404972841,258.711151328112,"","DR","Stop","t",24,257.401658617571,258.056404972841,258.711151328112,257.786294270111,NA,NA,257.860381344846,"","Back","CI","608L",1,1,15,21.0388739283139,2390.37007919802,927,2.39037007919802,0.927,-2.8948025959101,-1.76589922879177,-1.03535752940322,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test47","teacher","titS6r","t","i","Teacher_TP3","teacher9",263.473512630595,264.911527074592,1,"Response",110,263.473512630595,264.192519852594,264.911527074592,"","DR","Stop","t",26,263.473512630595,264.192519852594,264.911527074592,263.80938850606,NA,NA,263.893620559335,"","Front","CI","608L",1,1,28.1,24.7548111807473,3574.53673958482,941,3.57453673958482,0.941,0.821134656523302,-1.75189922879177,0.148809130983578,4.62025706940874,"64"
"RealWordRep","608L64FS6","MK","Test51","comb","kom","k","o","COMB_H_02_TP2","comb2",278.241304223872,279.468030620711,1,"Response",118,278.241304223872,278.854667422292,279.468030620711,"","DR","Stop","k:$t",28,278.241304223872,278.854667422292,279.468030620711,278.541575440321,NA,NA,278.615665415592,"","Back","CI","608L",0,1,21.3,20.8168224842268,2051.40644951982,2104,2.05140644951982,2.104,-3.11685403999718,-0.588899228791774,-1.37432115908142,-2.17974293059126,"64"
"RealWordRep","608L64FS6","MK","Test53","cousin","kVzIn","k","V","Cousin_TP3","cousin1",284.940046899057,286.335206830592,1,"Response",122,284.940046899057,285.637626864825,286.335206830592,"","DR","Stop","k",30,284.940046899057,285.637626864825,286.335206830592,285.248148725822,NA,NA,285.315475609047,"","Back","CI","608L",1,1,22.3,21.4899645279752,2176.30827683412,2299,2.17630827683412,2.299,-2.44371199624877,-0.393899228791774,-1.24941933176711,-1.17974293059126,"64"
"RealWordRep","608L64FS6","MK","Test56","tiger","taIg6r","t","aI","TIGR_H_02_TP2","tiger2",295.414989234745,296.784888113434,1,"Response",128,295.414989234745,296.09993867409,296.784888113434,"","DR","Stop","t",34,295.414989234745,296.09993867409,296.784888113434,295.764225791294,NA,NA,295.839586288416,"","Back","CI","608L",1,1,15,18.0996606891756,1574.67115361997,927,1.57467115361997,0.927,-5.83401583504839,-1.76589922879177,-1.85105645498127,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test59","cutting","kVtIN","k","V","CTNG_H_01_TP2","cutting2",305.693838036506,307.326944736266,1,"Response",134,305.693838036506,306.510391386386,307.326944736266,"","DR","Stop","k",36,305.693838036506,306.510391386386,307.326944736266,306.044119439383,NA,NA,306.18737473484,"","Back","CI","608L",1,1,22.1,20.7737052475033,2028.77302710423,2218,2.02877302710423,2.218,-3.15997127672062,-0.474899228791774,-1.396954581497,-1.37974293059126,"64"
"RealWordRep","608L64FS6","MK","Test60","coat","kot","k","o","COAT_H_02_TP2","coat1",309.330021402151,310.757701399896,1,"Response",136,309.330021402151,310.043861401024,310.757701399896,"","DR","Stop","k",38,309.330021402151,310.043861401024,310.757701399896,309.707449948207,NA,NA,309.796018719545,"","Back","CI","608L",1,1,15,19.0863037042913,1663.63256404289,1346,1.66363256404289,1.346,-4.84737281993264,-1.34689922879177,-1.76209504455834,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test61","cat","kaet","k","ae","CATT_H_02_TP2","CATT_01",312.556618183979,313.837981642708,1,"Response",138,312.556618183979,313.197299913344,313.837981642708,"","DR","Stop","k",40,312.556618183979,313.197299913344,313.837981642708,312.892749006079,NA,NA,312.998132118748,"","Front","CI","608L",1,1,15,23.167912466473,3264.56029218054,1123,3.26456029218054,1.123,-0.765764057750932,-1.56989922879177,-0.161167316420701,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test69","kitchen","kItSIn","k","I","KCHN_H_01_TP2","KCHN_01",344.442357687764,346.072345382369,1,"Response",154,344.442357687764,345.257351535066,346.072345382369,"","DR","Stop","k",42,344.442357687764,345.257351535066,346.072345382369,344.905238585622,NA,NA,344.979995207705,"","Front","CI","608L",1,1,15,22.1612383691804,2762.94299838799,927,2.76294299838799,0.927,-1.77243815504354,-1.76589922879177,-0.662784610213252,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test72","tent","tEnt","t","E","TENT_H_01_TP2","tent1",358.500597218546,359.414422770624,1,"Response",160,358.500597218546,358.957509994585,359.414422770624,"","DR","Stop","t",44,358.500597218546,358.957509994585,359.414422770624,358.755025948504,NA,NA,358.843891838578,"","Front","CI","608L",1,1,15,19.7887214299072,1922.35654453196,927,1.92235654453196,0.927,-4.1449550943167,-1.76589922879177,-1.50337106406928,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test74","toast","tost","t","o","TOST_H_04_TP2","TOST_01",367.905813789905,369.505610591868,1,"Response",164,367.905813789905,368.705712190887,369.505610591868,"","DR","Stop","t",46,367.905813789905,368.705712190887,369.505610591868,368.270076485803,NA,NA,368.324578416401,"","Back","CI","608L",1,1,15.7,18.2102552390722,1519.9845678065,959,1.5199845678065,0.959,-5.72342128515174,-1.73389922879177,-1.90574304079474,-7.77974293059126,"64"
"RealWordRep","608L64FS6","MK","Test76","tickle","tIkl","t","I","TCKL_H_01_TP2","TCKL_01",374.873609058768,376.226199804853,1,"Response",168,374.873609058768,375.54990443181,376.226199804853,"noise","DR","Stop","t",48,374.873609058768,375.54990443181,376.226199804853,375.207302175628,NA,NA,375.251020923521,"","Front","CI","608L",1,1,23.5,23.7559137497396,3315.72544164988,949,3.31572544164988,0.949,-0.177762774484336,-1.74389922879177,-0.11000216695136,0.0202570694087392,"64"
"RealWordRep","608L64FS6","MK","Test82","cake","kek","k","e","Cake_TP3","CAKE_01",395.798887994195,397.287040265148,1,"Response",180,395.798887994195,396.542964129672,397.287040265148,"","DR","Stop","k",50,395.798887994195,396.542964129672,397.287040265148,396.082355935825,NA,NA,396.290898145694,"","Front","CI","608L",1,1,27.3,24.1927232879491,3315.43265422518,996,3.31543265422518,0.996,0.259046763725149,-1.69689922879177,-0.110294954376061,3.82025706940874,"64"
"RealWordRep","608L64FS6","MK","Test84","candle","kaend6l","k","ae","Candle_TP3","candle1",402.894422157352,404.366203279171,1,"Response",184,402.894422157352,403.630312718261,404.366203279171,"","DR","Stop","k",52,402.894422157352,403.630312718261,404.366203279171,403.249194792304,403.225852151149,NA,403.325595484571,"","Front","CI","608L",1,1,24.7,24.2807041691408,3245.0975728687,3044,3.2450975728687,3.044,0.347027644916849,0.351100771208226,-0.180630035732537,1.22025706940874,"64"
"RealWordRep","608L64FS6","MK","Test85","towel","taU6l","t","aU","Towel_TP3","Towel1",406.235145636902,407.683996960634,1,"Response",186,406.235145636902,406.959571298768,407.683996960634,"noise","DR","Stop","t",54,406.235145636902,406.959571298768,407.683996960634,406.691118840389,NA,NA,406.75276685983,"","Back","CI","608L",1,1,15,21.6477334389452,2618.52827157817,927,2.61852827157817,0.927,-2.28594308527879,-1.76589922879177,-0.807199337023072,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test96","cookie","kUki","k","U","CKIE_H_02_TP2","CKIE_03",446.810945800969,448.337374284462,1,"Response",210,446.810945800969,447.574160042716,448.337374284462,"","DR","Stop","k",56,446.810945800969,447.574160042716,448.337374284462,447.240595038899,NA,NA,447.28373493257,"","Back","CI","608L",1,1,15.4,16.3341065847388,1055.88036953433,940,1.05588036953433,0.94,-7.59956993948516,-1.75289922879177,-2.36984723906691,-8.07974293059126,"64"
"RealWordRep","608L64FS6","MK","Test101","toaster","tost6r","t","o","TSTR_H_04_TP2","toaster3",463.544783223336,465.024221792676,1,"Response",220,463.544783223336,464.284502508006,465.024221792676,"","DR","Stop","t",58,463.544783223336,464.284502508006,465.024221792676,463.900646843239,NA,NA,463.970202461937,";barely overlapping","Back","CI","608L",1,1,15,19.9955979677134,2075.20066248536,927,2.07520066248536,0.927,-3.93807855651051,-1.76589922879177,-1.35052694611588,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test103","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_02",474.14513905077,476.32920613409,1,"Response",224,474.14513905077,475.23717259243,476.32920613409,"","DR","Stop","t",60,474.14513905077,475.23717259243,476.32920613409,474.775873674303,NA,NA,474.878036306098,"","Back","CI","608L",1,1,15,19.6419230955185,2037.97798963361,931,2.03797798963361,0.931,-4.29175342870549,-1.76189922879177,-1.38774961896762,-8.47974293059126,"64"
"RealWordRep","608L64FS6","MK","Test105","candy","kaendi","k","ae","candy_TP3_2","CNDY_02",480.783111821669,482.493540297607,1,"Response",228,480.783111821669,481.638326059638,482.493540297607,"","DR","Stop","k:$t",62,480.783111821669,481.638326059638,482.493540297607,481.375467671843,NA,NA,481.453855619468,"","Front","CI","608L",0,1,28.9,26.0846875038176,4064.61608533846,4924,4.06461608533846,4.924,2.15101097959362,2.23110077120823,0.638888476737226,5.42025706940874,"64"
"RealWordRep","612L55FS5","MK","Test7","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_01",103.07548478934,104.856457620702,1,"Response",24,103.07548478934,103.965971205021,104.856457620702,"","AJ","Stop","t",4,103.07548478934,103.965971205021,104.856457620702,103.414347309653,NA,NA,103.501137863151,"","Front","NH","612L",1,1,16.2,23.3354927094943,3139.06197936904,1126,3.13906197936904,1.126,-0.598183814729644,-1.56689922879177,-0.286665629232194,-7.27974293059126,"55"
"RealWordRep","612L55FS5","MK","Test8","cookie","kUki","k","U","CKIE_H_01_TP2","CKIE_02",106.751788413784,108.319226591997,1,"Response",26,106.751788413784,107.535507502891,108.319226591997,"","AJ","Stop","k",6,106.751788413784,107.535507502891,108.319226591997,107.099931289266,NA,NA,107.210111929829,"","Back","NH","612L",1,1,21.5,21.3086264817146,2070.80666221673,2140,2.07080666221673,2.14,-2.62505004250933,-0.552899228791774,-1.3549209463845,-1.97974293059126,"55"
"RealWordRep","612L55FS5","MK","Test13","tummy","tVmi","t","V","TMMY_H_02_TP2","TMMY_01",124.410027446003,125.809260647011,1,"Response",36,124.410027446003,125.109644046507,125.809260647011,"","AJ","Stop","t",8,124.410027446003,125.109644046507,125.809260647011,124.728830994561,NA,NA,124.835480988137,"BackgroundNoise;immediately preceding burst","Back","NH","612L",1,1,23.2,23.358302731157,2911.13764811683,2441,2.91113764811683,2.441,-0.57537379306692,-0.251899228791774,-0.514589960484406,-0.279742930591258,"55"
"RealWordRep","612L55FS5","MK","Test27","toaster","tost6r","t","o","TSTR_H_02_TP2","toaster1",171.824954570115,173.511134355983,1,"Response",64,171.824954570115,172.668044463049,173.511134355983,"","AJ","Stop","t",10,171.824954570115,172.668044463049,173.511134355983,172.253384325837,NA,NA,172.354100316183,"","Back","NH","612L",1,1,24.1,25.0226848756183,3400.82597517686,2824,3.40082597517686,2.824,1.08900835139437,0.131100771208226,-0.0249016334243781,0.620257069408741,"55"
"RealWordRep","612L55FS5","MK","Test34","tent","tEnt","t","E","TENT_H_01_TP2","tent1",195.19829922214,196.695549970336,1,"Response",78,195.19829922214,195.946924596238,196.695549970336,"","AJ","Stop","t",12,195.19829922214,195.946924596238,196.695549970336,195.564890383524,NA,NA,195.619658043154,"","Front","NH","612L",1,1,27.6,23.4088715188802,2973.92634341202,1674,2.97392634341202,1.674,-0.524805005343719,-1.01889922879177,-0.45180126518922,4.12025706940874,"55"
"RealWordRep","612L55FS5","MK","Test35","coat","kot","k","o","COAT_H_02_TP2","coat1",198.549578711459,200.024919157698,1,"Response",80,198.549578711459,199.287248934579,200.024919157698,"","AJ","Stop","k",14,198.549578711459,199.287248934579,200.024919157698,198.897739960449,NA,NA,199.005731878958,"","Back","NH","612L",1,1,20.8,20.3907256744392,1867.80662459589,2027,1.86780662459589,2.027,-3.54295084978474,-0.665899228791774,-1.55792098400535,-2.67974293059126,"55"
"RealWordRep","612L55FS5","MK","Test37","cup","kVp","k","V","CUPP_H_02_TP2","CUPP_03",205.378575333928,206.839187642013,1,"Response",84,205.378575333928,206.108881487971,206.839187642013,"","AJ","Stop","k",16,205.378575333928,206.108881487971,206.839187642013,205.79742103049,NA,NA,205.852993430782,"","Back","NH","612L",1,1,21.1,20.3892445841074,1850.97761030858,2043,1.85097761030858,2.043,-3.54443194011658,-0.649899228791774,-1.57474999829266,-2.37974293059126,"55"
"RealWordRep","612L55FS5","MK","Test38","toothbrush","tuTbrVS","t","u","THBR_H_02_TP2","toothbrush2",208.809457780504,210.685185131937,1,"Response",86,208.809457780504,209.747321456221,210.685185131937,"","AJ","Stop","t",18,208.809457780504,209.747321456221,210.685185131937,209.121379586664,NA,NA,209.221606317068,"","Back","NH","612L",1,1,27.2,25.6525490549092,3720.4680771868,2978,3.7204680771868,2.978,1.71887253068529,0.285100771208227,0.294740468585567,3.72025706940874,"55"
"RealWordRep","612L55FS5","MK","Test42","comb","kom","k","o","COMB_H_02_TP2","comb2",228.736891173374,230.449379730966,1,"Response",94,228.736891173374,229.59313545217,230.449379730966,"","AJ","Stop","k",20,228.736891173374,229.59313545217,230.449379730966,229.12148227011,NA,NA,229.264700680272,"","Back","NH","612L",1,1,17.2,17.4100553739133,1243.99312564241,1143,1.24399312564241,1.143,-6.52362115031066,-1.54989922879177,-2.18173448295882,-6.27974293059126,"55"
"RealWordRep","612L55FS5","MK","Test46","cake","kek","k","e","Cake_TP3","CAKE_01",243.243601016621,244.732421219978,1,"Response",102,243.243601016621,243.9880111183,244.732421219978,"","AJ","Stop","k",22,243.243601016621,243.9880111183,244.732421219978,243.543945914402,NA,NA,243.686243291761,"","Front","NH","612L",1,1,26.7,24.6076603223949,3268.70359350329,3641,3.26870359350329,3.641,0.673983798170909,0.948100771208226,-0.157024015097947,3.22025706940874,"55"
"RealWordRep","612L55FS5","MK","Test49","tiger","taIg6r","t","aI","TIGR_H_02_TP2","tiger2",260.571923347413,262.531324667929,1,"Response",108,260.571923347413,261.551624007671,262.531324667929,"","AJ","Stop","t",24,260.571923347413,261.551624007671,262.531324667929,260.935000138367,NA,NA,261.060110768836,"","Back","NH","612L",1,1,16.1,18.2922349838126,1535.63847446632,1106,1.53563847446632,1.106,-5.64144154041137,-1.58689922879177,-1.89008913413492,-7.37974293059126,"55"
"RealWordRep","612L55FS5","MK","Test53","coffee","kafi","k","a","CFEE_H_03_TP2","coffee5",273.918825103097,275.282855115913,1,"Response",116,273.918825103097,274.600840109505,275.282855115913,"","AJ","Stop","k",26,273.918825103097,274.600840109505,275.282855115913,274.193052586812,NA,NA,274.233950584007,"","Back","NH","612L",1,1,19.9,19.748231514848,1695.67201581858,1642,1.69567201581858,1.642,-4.18544500937599,-1.05089922879177,-1.73005559278266,-3.57974293059126,"55"
"RealWordRep","612L55FS5","MK","Test55","kitchen","kItSIn","k","I","KCHN_H_01_TP2","KCHN_01",280.460715234843,282.045529477478,1,"Response",120,280.460715234843,281.253122356161,282.045529477478,"","AJ","Stop","k",28,280.460715234843,281.253122356161,282.045529477478,280.733357607874,NA,NA,280.785069646906,"","Front","NH","612L",1,1,17.7,22.4639801951973,2689.16011067435,1301,2.68916011067435,1.301,-1.4696963290267,-1.39189922879177,-0.736567497926883,-5.77974293059125,"55"
"RealWordRep","612L55FS5","MK","Test58","candle","kaend6l","k","ae","Candle_TP3","candle1",290.352006980883,292.051724579719,1,"Response",126,290.352006980883,291.201865780301,292.051724579719,"","AJ","Stop","k",30,290.352006980883,291.201865780301,292.051724579719,290.654901556597,NA,NA,290.796137595663,"","Front","NH","612L",1,1,25.9,22.8738738526887,2743.51838318354,1135,2.74351838318354,1.135,-1.05980267153521,-1.55789922879177,-0.682209225417693,2.42025706940874,"55"
"RealWordRep","612L55FS5","MK","Test59","table","tebl","t","e","TABL_H_02_TP2","TABL_02",293.988378285167,295.556626226327,1,"Response",128,293.988378285167,294.772502255747,295.556626226327,"","AJ","Stop","t",32,293.988378285167,294.772502255747,295.556626226327,294.256739442348,NA,NA,294.402405816128,"","Front","NH","612L",1,1,17.1,18.9434508542016,1685.0997156246,1233,1.6850997156246,1.233,-4.99022567002236,-1.45989922879177,-1.74062789297664,-6.37974293059126,"55"
"RealWordRep","612L55FS5","MK","Test60","toast","tost","t","o","TOST_H_04_TP2","TOST_01",297.408407963268,300.816651987953,1,"Response",130,297.408407963268,298.12103574094,298.833663518612,"","AJ","Stop","t",34,297.408407963268,298.12103574094,298.833663518612,297.746876244734,NA,NA,297.859497321052,"","Back","NH","612L",1,1,28.6,25.2171028297834,3809.49407516517,927,3.80949407516517,0.927,1.28342630555949,-1.76589922879177,0.383766466563931,5.12025706940874,"55"
"RealWordRep","612L55FS5","MK","Test63","cousin","kVzIn","k","V","Cousin_TP3","cousin1",328.168200383764,329.784215076999,1,"Response",140,328.168200383764,328.976207730381,329.784215076999,"","AJ","Stop","k:$t",36,328.168200383764,328.976207730381,329.784215076999,328.494824451411,NA,NA,328.637228024906,";maybe a little p like","Back","NH","612L",0,1,22.7,21.5410007400807,2246.74304882165,2445,2.24674304882165,2.445,-2.39267578414328,-0.247899228791774,-1.17898455977959,-0.779742930591258,"55"
"RealWordRep","612L55FS5","MK","Test68","take","tek","t","e","TAKE_H_02_TP2","take4",360.262068624496,361.759481138003,1,"Response",160,360.262068624496,361.01077488125,361.759481138003,"","AJ","Stop","t",38,360.262068624496,361.01077488125,361.759481138003,360.663430079991,NA,NA,360.79204,"","Front","NH","612L",1,1,16.3,19.9623238022943,2030.87056358868,1108,2.03087056358868,1.108,-3.97135272192964,-1.58489922879177,-1.39485704501256,-7.17974293059126,"55"
"RealWordRep","612L55FS5","MK","Test71","towel","taU6l","t","aU","Towel_TP3","Towel1",371.520273133102,373.2165635713,1,"Response",166,371.520273133102,372.368418352201,373.2165635713,"","AJ","Stop","t",40,371.520273133102,372.368418352201,373.2165635713,371.886570416184,NA,NA,372.013190980096,"","Back","NH","612L",1,1,16.2,24.441819290284,3769.950103327,1100,3.769950103327,1.1,0.508142766060097,-1.59289922879177,0.344222494725761,-7.27974293059126,"55"
"RealWordRep","612L55FS5","MK","Test72","keys","kiz","k","i","KEYS_H_02_TP2","keys1",375.01432180348,376.810055475438,1,"Response",168,375.01432180348,375.912188639459,376.810055475438,"","AJ","Stop","k",42,375.01432180348,375.912188639459,376.810055475438,375.447924774992,NA,NA,375.622411270495,"BackgroundNoise;snort immediately preceding burst","Front","NH","612L",1,1,27.9,26.8245745265185,4311.90072827923,4338,4.31190072827922,4.338,2.89089800229456,1.64510077120823,0.886173119677987,4.42025706940874,"55"
"RealWordRep","612L55FS5","MK","Test76","tickle","tIkl","t","I","TCKL_H_01_TP2","TCKL_01",390.124818241895,391.619577871134,1,"Response",176,390.124818241895,390.872198056515,391.619577871134,"","AJ","Stop","t",46,390.124818241895,390.872198056515,391.619577871134,390.494678654742,NA,NA,NA,"Devoiced vowel","Front","NH","612L",1,1,24.2,24.2644720029462,3456.19782609343,1110,3.45619782609343,1.11,0.330795478722301,-1.58289922879177,0.030470217492192,0.720257069408742,"55"
"RealWordRep","612L55FS5","MK","Test77","tongue","tVN","t","V","TNGE_H_01_TP2","TNGE_01",393.536267176561,394.826905112248,1,"Response",178,393.536267176561,394.181586144404,394.826905112248,"","AJ","Stop","t",48,393.536267176561,394.181586144404,394.826905112248,393.812162134209,NA,NA,393.917467039913,"","Back","NH","612L",1,1,15,20.5326373250425,2260.23894029789,1100,2.26023894029789,1.1,-3.40103919918148,-1.59289922879177,-1.16548866830335,-8.47974293059126,"55"
"RealWordRep","612L55FS5","MK","Test78","teacher","titS6r","t","i","Teacher_TP3","teacher9",396.824943071019,398.131683531762,1,"Response",180,396.824943071019,397.47831330139,398.131683531762,"","AJ","Stop","t",50,396.824943071019,397.47831330139,398.131683531762,397.069307970752,NA,NA,397.189448388051,"","Front","NH","612L",1,1,16.7,21.5256401660006,2430.91683056951,1130,2.43091683056951,1.13,-2.4080363582233,-1.56289922879177,-0.994810778031728,-6.77974293059126,"55"
"RealWordRep","612L55FS5","MK","Test83","cat","kaet","k","ae","CATT_H_02_TP2","CATT_01",415.517160588247,417.443421167315,1,"Response",190,415.517160588247,416.480290877781,417.443421167315,"TOS","AJ","Stop","k",52,415.517160588247,416.480290877781,417.443421167315,416.069750175973,NA,NA,416.137040714869,"","Front","NH","612L",1,1,26.1,22.9580180627873,2913.15005173093,3610,2.91315005173093,3.61,-0.975658461436613,0.917100771208226,-0.512577556870308,2.62025706940874,"55"
"RealWordRep","612L55FS5","MK","Test86","kitten","kIt6n","k","I","Kitten_TP3","Kitten1",426.354571924247,427.879996556145,1,"Response",196,426.354571924247,427.117284240196,427.879996556145,"","AJ","Stop","k",54,426.354571924247,427.117284240196,427.879996556145,426.766156701781,NA,NA,426.885529206988,"BackgroundNoise;snort immediately preceding burst","Front","NH","612L",1,1,26.9,25.4848243100585,3569.20799028908,3899,3.56920799028908,3.899,1.55114778583457,1.20610077120823,0.14348038168784,3.42025706940874,"55"
"RealWordRep","612L55FS5","MK","Test90","cookie","kUki","k","U","CKIE_H_02_TP2","CKIE_03",452.861525834454,454.577138499674,1,"Response",212,452.861525834454,453.719332167064,454.577138499674,"","AJ","Stop","k",56,452.861525834454,453.719332167064,454.577138499674,453.229065677031,NA,NA,453.286404444444,"","Back","NH","612L",1,1,21.7,21.3728901469785,2067.97161903348,2091,2.06797161903348,2.091,-2.56078637724543,-0.601899228791773,-1.35775598956776,-1.77974293059126,"55"
"RealWordRep","612L55FS5","MK","Test92","toaster","tost6r","t","o","TSTR_H_04_TP2","toaster3",459.112558878441,461.152852070969,1,"Response",216,459.112558878441,460.132705474705,461.152852070969,"","AJ","Stop","t",58,459.112558878441,460.132705474705,461.152852070969,459.474579633104,NA,NA,459.505860642057,"","Back","NH","612L",1,1,24,25.0360810542368,3547.64412053103,2743,3.54764412053103,2.743,1.10240453001289,0.0501007712082262,0.121916511929788,0.520257069408739,"55"
"RealWordRep","612L55FS5","MK","Test105","candy","kaendi","k","ae","candy_TP3_2","CNDY_02",499.127790644468,500.974562686051,1,"Response",242,499.127790644468,500.051176665259,500.974562686051,"","AJ","Stop","k",60,499.127790644468,500.051176665259,500.974562686051,499.585404634777,NA,NA,499.70776951933,"","Front","NH","612L",1,1,26.6,24.227915047992,3127.37465477479,3645,3.12737465477479,3.645,0.294238523768097,0.952100771208226,-0.298352953826452,3.12025706940874,"55"
"RealWordRep","612L55FS5","MK","Test111","tummy","tVmi","t","V","TMMY_H_01_TP2","TMMY_02",518.35517428007,520.167104456053,1,"Response",254,518.35517428007,519.261139368062,520.167104456053,"","AJ","Stop","t",62,518.35517428007,519.261139368062,520.167104456053,518.75525193628,NA,NA,518.851644690798,"Background noise;snort immediately preceding burst","Back","NH","612L",1,1,17.7,20.5826552916935,2272.66477610773,1310,2.27266477610773,1.31,-3.3510212325305,-1.38289922879177,-1.15306283249351,-5.77974293059125,"55"
"RealWordRep","615L66FS6","MK","Test9","tummy","tVmi","t","V","TMMY_H_02_TP2","TMMY_01",114.10194524126,115.585415582509,1,"Response",26,114.10194524126,114.843680411885,115.585415582509,"TOS","AJ","Stop","t",4,114.10194524126,114.843680411885,115.585415582509,114.576330213002,NA,NA,114.601061535725,"","Back","NH","615L",1,1,23.2,24.3022271319217,3451.1513400368,2473,3.4511513400368,2.473,0.368550607697724,-0.219899228791774,0.0254237314355641,-0.279742930591258,"66"
"RealWordRep","615L66FS6","MK","Test13","teddy bear","tEdibEr","t","E","TDBR_H_02_TP2","TEDY_01",126.729193309609,128.151760351313,1,"Response",34,126.729193309609,127.440476830461,128.151760351313,"","AJ","Stop","t",6,126.729193309609,127.440476830461,128.151760351313,127.161743144515,NA,NA,127.188812549732,";burst might have background noise","Front","NH","615L",1,1,24.6,23.2371771006717,2985.05967360059,927,2.98505967360059,0.927,-0.696499423552275,-1.76589922879177,-0.440667935000646,1.12025706940874,"66"
"RealWordRep","615L66FS6","MK","Test17","toaster","tost6r","t","o","TSTR_H_02_TP2","toaster1",140.777453805321,142.271881502483,1,"Response",42,140.777453805321,141.524667653902,142.271881502483,"","AJ","Stop","t",8,140.777453805321,141.524667653902,142.271881502483,141.172005936606,NA,NA,141.221893170676,"","Back","NH","615L",1,1,24,24.8251578755578,3541.64031890259,2868,3.54164031890259,2.868,0.89148135133388,0.175100771208226,0.11591271030135,0.520257069408739,"66"
"RealWordRep","615L66FS6","MK","Test23","candy","kaendi","k","ae","Candy_TP3","CNDY_01",190.533986119748,192.25024976494,1,"Response",56,190.533986119748,191.392117942344,192.25024976494,"","AJ","Stop","k:$t",10,190.533986119748,191.392117942344,192.25024976494,190.959263188747,NA,NA,191.001759739102,"","Front","NH","615L",0,1,32.6,28.193333901996,5204.13809851129,4612,5.20413809851129,4.612,4.2596573777721,1.91910077120823,1.77841048991005,9.12025706940874,"66"
"RealWordRep","615L66FS6","MK","Test38","tent","tEnt","t","E","TENT_H_01_TP2","tent1",237.629320290238,238.731275266651,1,"Response",86,237.629320290238,238.180297778444,238.731275266651,"","AJ","Stop","t",12,237.629320290238,238.180297778444,238.731275266651,237.936345215729,NA,NA,237.999581221023,"","Front","NH","615L",1,1,23.5,23.7183033757261,2960.95057681565,2589,2.96095057681565,2.589,-0.215373148497886,-0.103899228791774,-0.464777031785584,0.0202570694087392,"66"
"RealWordRep","615L66FS6","MK","Test39","cat","kaet","k","ae","CATT_H_02_TP2","CATT_01",240.610915194532,241.734312162237,1,"Response",88,240.610915194532,241.172613678384,241.734312162237,"","AJ","Stop","k",14,240.610915194532,241.172613678384,241.734312162237,240.911298474397,NA,NA,240.970239687439,"","Front","NH","615L",1,1,26.2,24.1811554758305,3460.61138572029,927,3.46061138572029,0.927,0.247478951606563,-1.76589922879177,0.034883777119056,2.72025706940874,"66"
"RealWordRep","615L66FS6","MK","Test40","table","tebl","t","e","TABL_H_02_TP2","TABL_02",243.877434371415,245.161939488898,1,"Response",90,243.877434371415,244.519686930157,245.161939488898,"noise","AJ","Stop","t",16,243.877434371415,244.519686930157,245.161939488898,244.256356904549,NA,NA,244.313393790118,"BackgroundNoise;immediately preceding burst","Front","NH","615L",1,1,15.3,21.7259883860069,2920.32329571887,1015,2.92032329571887,1.015,-2.20768813821701,-1.67789922879177,-0.50540431288237,-8.17974293059126,"66"
"RealWordRep","615L66FS6","MK","Test44","tickle","tIkl","t","I","TCKL_H_01_TP2","TCKL_01",262.656069461485,271.172567990119,3,"UnpromptedResponse",104,269.565829311627,270.369198650873,271.172567990119,"","AJ","Stop","t",18,269.565829311627,270.369198650873,271.172567990119,270.121920711033,NA,NA,270.173967502664,"","Front","NH","615L",1,1,15,18.3246120900688,1685.14678433788,927,1.68514678433788,0.927,-5.60906443415518,-1.76589922879177,-1.74058082426336,-8.47974293059126,"66"
